emp_no,last_name,first_name,gender,to_date,salary
44445,Heinisuo,Sreenivas,F,1988-02-04,40000
44454,Besancenot,Toshimo,M,1988-05-08,79113
44459,Panienski,Aluzio,M,1988-11-13,73162
44607,Valtorta,Sachem,M,1988-11-17,51383
44465,Teitelbaum,Brigham,M,1988-03-16,104822
44467,Ramsak,Zhanqiu,F,1988-01-11,46804
44472,Snyers,Mingdong,M,1988-07-12,76936
44484,Gelosh,Pasqua,F,1986-12-29,40000
44485,Thebaut,Jaideep,M,2000-06-04,40000
44490,Lorcy,Nalini,M,1988-06-06,50321
44608,Herber,Sudhanshu,F,1987-06-20,61586
44507,Ananiadou,Toong,M,1988-07-29,40000
44609,Feinberg,Zhongwei,M,2000-08-24,40000
44610,Cronan,Aamod,F,1991-02-10,56065
44520,Engberts,Baruch,M,1994-07-30,42232
44525,Fetvedt,Christophe,M,1990-01-20,44847
44616,Pettis,Abdelkader,M,1989-08-31,40000
44639,Anick,Odysseas,F,1999-01-30,40000
44539,Buchter,Kwangjo,M,1986-09-12,78872
44558,Wielonsky,Zhiguo,F,1996-05-30,42277
44566,Bolotov,Yuqun,M,1997-09-14,69384
44644,Mitchem,Shigenori,M,1987-06-07,40000
44571,Pashtan,Tooru,F,2000-08-20,40000
44664,Luke,Zhaofang,M,1988-12-13,40000
44575,Pocchiola,Toney,F,1987-09-04,56674
44589,Lanzelotte,Iara,M,1988-04-25,51452
44591,Laventhal,Karlis,M,1994-05-20,43492
44682,Boissier,Souichi,M,1995-06-19,82058
44784,Koblick,Mohammed,M,1991-05-15,40000
44785,Kriebel,Phule,M,1988-06-22,64670
44691,Montresor,Munir,M,1987-03-12,73609
44806,Schwabacher,Vishu,M,1993-09-19,40000
44809,Gill,Nagui,M,1989-04-14,50369
44695,Baek,Sadok,M,1989-10-23,60441
44819,Terekhov,Chiranjit,F,1989-04-22,51292
44821,Covnot,Martien,M,1990-09-15,44917
44716,Haddadi,Georgy,M,1987-04-20,71224
44839,Greibach,Xudong,M,1993-07-17,48456
44721,Zielinski,Dinah,M,1988-01-28,44255
44856,Seuren,Amabile,M,1997-07-04,75125
44734,Vandervoorde,Shay,F,1997-11-03,40000
44869,Serov,JoAnne,M,1986-04-22,66539
44873,Raczkowsky,Eberhardt,F,1994-07-14,47739
44874,Cools,Janche,M,1986-10-15,40000
44875,Reinhart,Goh,M,1997-04-26,73457
44737,Juneja,Vishu,M,1990-08-25,57212
44740,Uhrik,Georg,M,1989-05-23,46039
44883,Cichocki,Kagan,F,1989-11-19,55765
44886,Kuszyk,Poornachandra,M,1992-09-17,40000
44750,Coors,Bernice,F,1993-04-25,99844
44891,Zaumen,Cheong,M,1988-04-20,51220
44764,Ghemri,Ayonca,M,2000-09-15,40000
44908,Pehl,Kamakshi,M,1988-05-23,54891
44913,Cappelli,Vishu,M,1989-06-05,43102
44924,Azevdeo,Divier,F,1998-04-20,76354
44938,Potthoff,Valdiodio,M,1988-07-10,51607
44943,Hmelo,Lalit,F,1986-06-17,41434
44952,Munoz,Zeydy,F,1989-04-18,54675
44955,Kawashima,Aram,F,1996-08-12,53874
44963,Gimbel,Amabile,M,1990-12-26,94383
44965,Suppi,Tetsurou,F,1989-10-19,58994
44966,Beetstra,Foong,F,1996-01-19,40000
45163,Flowers,Peer,M,1990-05-26,47276
44988,Kleiser,Oldrich,M,1998-07-24,59873
44992,Perna,Kendra,M,1989-02-01,40000
44998,Kaiser,Vishv,M,1999-05-29,66062
45002,Klyachko,Leif,M,1988-11-05,40000
45006,Liedekerke,Vishv,F,1992-04-11,45963
45014,Orsini,Souichi,M,1986-07-18,71247
45042,Heinisuo,Marek,M,1986-11-20,52819
45166,Lorho,Licheng,M,1993-10-29,54187
45053,Zongker,Ymte,F,1987-11-05,60172
45170,Rissanen,Irena,M,1987-12-15,49547
45055,Radhakrishnan,Xiaobin,F,1994-08-23,43138
45058,Mahmud,Shuzo,F,1987-01-18,43472
45062,Hammerschmidt,Aemilian,F,1993-09-03,65998
45066,Gadepally,Seongbin,M,1986-08-29,62679
45172,Radhakrishnan,Saeko,M,1993-10-20,54912
45069,Valette,Lenore,F,1987-07-04,40216
45070,Frolund,Ennio,F,1989-02-20,40000
45177,Iacovou,Alassane,M,1997-08-07,40000
45193,Lubachevsky,Reinhard,F,1987-11-11,63949
45092,Chandrasekhar,Francesca,M,1996-11-24,63645
45200,Chvatal,Teunis,M,1988-07-28,59523
45204,Candan,Alexius,F,1987-05-05,43238
45121,Christianini,Menkae,M,1994-12-03,56603
45209,Cardazo,Yinghua,M,1999-02-15,47678
45130,Puppe,Bezalel,M,1987-02-01,40000
45216,Ballarin,Gou,F,1988-05-26,41211
45138,Karcich,Miomir,M,1988-08-25,75142
45142,Rehfuss,Perla,F,1987-11-14,58778
45145,Zumaque,Almudena,F,1987-08-10,59548
45217,Pena,Marsal,F,1996-07-28,40000
45228,Unni,Utpal,M,1995-05-09,52606
45232,Senzako,Chaosheng,F,1994-08-14,79507
45244,Lueh,Joydip,F,1986-11-07,41610
45342,Sluis,Fatemeh,M,2000-09-25,52468
45344,Servieres,Shigeo,F,1993-04-25,63050
45352,Zallocco,Yuichiro,M,1999-11-13,40000
45245,Ishibashi,Margo,M,1987-03-20,58029
45363,Hainaut,Kenroku,M,1986-02-21,40000
45364,Picht,Pantung,M,1991-03-20,47444
45251,Brandsma,Billur,F,1988-05-07,80647
45366,Gargeya,Ranan,M,1997-04-05,40000
45376,Toyoshima,Mabo,F,1986-07-17,55568
45261,Larfeldt,George,F,1994-06-17,55147
45377,Flasterstein,Temple,F,1987-08-29,40977
45382,Stassinopoulos,Yoshimitsu,M,1989-03-01,40000
45269,Avouris,Arve,M,1987-09-13,83548
45390,Alameldin,Sedat,F,1991-12-13,56817
45275,Swan,Arun,M,1987-01-21,49876
45402,Liesche,Kwok,M,1999-01-25,40000
45290,Varman,Thanasis,F,1987-02-17,40000
45416,Percebois,Avishai,M,1993-12-04,51789
45293,Lakshmanan,Duke,F,1992-12-31,40000
45432,Barreiro,Richard,F,1987-03-24,64386
45436,Limongiello,Gila,F,1993-01-17,56671
45298,Valtorta,Shay,M,1989-08-24,56982
45306,Rajaraman,Pranjal,F,1993-03-19,48231
45460,Rande,Mang,M,1986-11-18,41469
45311,Talmor,Zengping,F,1988-01-24,63339
45466,Tomescu,Guiseppe,M,1999-12-07,87135
45467,Bahk,Huican,F,1989-02-13,40000
45468,Pell,Padma,M,1995-06-24,72091
45313,Schusler,DAIDA,F,1993-04-19,60624
45479,Krupka,Ferdinand,F,1998-10-09,52393
45314,Motley,Zhigen,M,1986-03-10,50780
45488,Shackel,Shigehiro,F,1989-01-26,79290
45318,Dalton,Franziska,F,1987-08-09,40000
45327,Karner,Khedija,F,1996-11-18,40000
45507,Lamparter,Xiong,M,1989-04-16,51514
45331,Peot,Keung,M,1986-04-24,40000
45514,Alpin,Jessie,M,2000-08-18,79268
45333,Waeselynck,Leszek,M,2001-01-14,63235
45709,Schnelling,Oddvar,M,1988-08-11,42401
45731,Bouloucos,Naraig,F,1987-03-12,44160
45534,Jullig,Perla,M,1999-12-20,86547
45537,Wissmann,Ottavia,F,1988-04-21,49858
45544,Coombs,Candido,F,2000-09-02,40000
45545,Bruckman,Along,F,2000-08-12,40000
45546,Lanphier,Gopalakrishnan,F,1990-02-26,102460
45550,McFarlin,Shaowen,F,1986-05-21,53893
45552,Albarhamtoshy,Aloys,F,1988-08-16,69599
45557,Legleitner,Girolamo,M,1997-05-25,40000
45732,Gruenwald,Moheb,M,1987-03-28,54826
45561,Lodder,Navid,M,1995-06-25,40000
45566,Marsiglia,Lena,M,1986-06-22,46112
45743,Baaleh,Adas,F,1996-03-14,65720
45570,Schwartzburd,Shuho,M,1989-09-27,41149
45788,Mitsuhashi,Shiv,M,1986-04-18,48099
45593,Litzler,Xiaocheng,M,1989-07-27,52190
45599,Harnett,Ronnie,F,1994-06-07,40000
45601,Spell,Rafael,F,1998-06-27,48687
45612,Monkewich,King,F,1987-06-18,45243
45629,Nanard,Guoxiang,M,2000-05-06,40000
45634,Ghemri,Barry,M,1990-03-30,67342
45797,Khalid,Chikara,M,1991-12-31,40000
45645,Desikan,Hausi,F,1998-07-13,44932
45798,Plotkin,Gad,M,1988-06-07,40000
45657,Hedayat,Jianhao,M,1996-02-07,40000
45658,Ebeling,Maja,F,1999-03-25,45050
45803,Lanzelotte,Padma,M,1994-09-21,94436
45808,Eiron,Yongdong,F,1989-04-28,67640
45669,Boudaillier,Janalee,M,1989-07-25,66337
45809,Arlazarov,Wilmer,F,1986-03-25,50421
45685,Huhdanpaa,Anwar,F,1993-02-10,40000
45814,Malabarba,Zhenbing,F,1986-06-29,55267
45821,Dredge,Garnik,M,1987-08-18,51546
45695,Kowalchuk,Danco,M,1986-11-21,40000
45698,Melichar,Sanjoy,M,1988-05-15,72382
45702,Showalter,Peer,M,1988-09-17,40000
45827,Schonegge,Ortrun,M,1986-02-13,40000
45828,Litzkow,Panayotis,M,1997-05-02,65770
45844,Fetvedt,Patricia,F,1989-06-12,40000
45895,Vural,Sajjad,F,1994-05-06,53341
45854,Kriebel,Zsolt,M,1990-08-10,40000
45904,DasSarma,Arunas,F,1998-12-26,40000
45908,Heyers,Masasuke,M,1994-09-10,40000
45867,Denna,Hailing,F,1988-06-19,41291
45915,Gluchowski,Paddy,F,1989-06-12,41921
45919,Denti,Aemilian,M,1989-09-10,54551
45923,Xiaoshan,Masato,M,1989-03-21,62573
45883,Maccarone,JoAnna,M,1987-08-31,40000
45951,Garnick,Duke,M,1987-10-25,45623
45886,Ginesta,Ioana,M,1988-10-14,63626
45962,Kalorkoti,Remco,M,1992-09-25,40000
46079,Varman,Genevieve,M,1987-12-02,56474
45972,Bednarek,Rafael,M,1989-02-03,40000
45973,Bernatsky,Mokhtar,M,1987-08-05,70974
45977,Wiegley,Ulf,M,1997-06-29,44570
45979,Colorni,Uno,F,1986-12-26,40000
45998,Rodiger,Inderjeet,M,1997-06-20,41444
46004,Schlegelmilch,Toshimori,M,1999-11-13,40000
46025,Demir,Yurii,F,1995-05-31,62359
46026,Schrooten,Leon,M,1991-11-15,40000
46028,Emmerich,Sakthirel,M,1999-09-14,66926
46037,Preusig,Mohit,M,1986-05-21,72671
46042,Vrecion,Youssef,F,1987-04-10,54737
46054,Bultermann,Udi,M,1998-01-15,40750
46055,Fabrizio,Charlene,F,1987-02-13,40000
46059,DuCasse,Susumu,F,1998-05-27,75362
46083,Speek,Charmane,M,1999-07-29,57612
46066,Conde,Ennio,M,1990-08-12,40000
46068,Weisert,Laurentiu,M,1994-07-12,40000
46089,Emden,Giordano,M,1986-10-20,45787
46075,Cunliffe,Lucien,F,1989-08-28,45519
46090,Whittlesey,Iara,M,1988-12-18,42445
46104,Kavvadias,Yoshinari,M,1988-09-14,45599
46261,Uehara,Owen,F,2000-09-29,84153
46266,Carrera,Kiam,F,1996-02-15,40000
46272,Shiratori,Mong,M,1988-04-01,65889
46109,Kragelund,Kiyotoshi,M,1993-05-28,102429
46281,Berztiss,Rosine,M,1993-04-25,40000
46124,Barinka,Shunichi,M,1989-09-19,57654
46299,Hmelo,Constantine,F,1995-06-17,40000
46141,Nollmann,Sven,M,1987-02-17,61599
46305,Lamba,Yakichi,M,1989-03-05,40000
46316,Karnin,Padma,M,1986-05-24,68015
46317,Rebaine,Susanta,M,1998-11-09,57251
46318,Vieth,Susumu,F,1989-02-04,40000
46323,Tzvieli,Masako,F,1999-08-19,75704
46326,Paludetto,Harjit,F,1993-02-21,40000
46159,Grabner,Barun,F,1989-10-17,40736
46335,Ananiadou,Shuji,M,1986-12-09,40000
46339,Linares,Stepehn,M,1989-10-31,56890
46345,Kolvik,Ortrun,F,1989-01-25,40000
46347,Standera,Nadjib,M,1986-11-30,40000
46352,Zambonelli,Unal,M,1989-11-21,89610
46164,Wynblatt,Arumugam,M,1987-03-31,51057
46356,Przulj,Sham,F,1987-10-03,79940
46176,Murrill,Hatsukazu,F,1986-08-13,40000
46189,Reistad,Yongdong,M,1991-06-24,61523
46392,Zykh,Emdad,F,1986-05-05,60793
46191,Pocchiola,Hilari,M,1994-06-06,47480
46203,Dymetman,Ferdinand,F,1986-06-04,40000
46407,Braunmuhl,Hideyuki,F,1994-12-09,40000
46414,Schahn,Ferdinand,M,1992-08-10,40000
46221,Kobuchi,Weidon,M,1994-09-23,51056
46425,Leivant,Martina,F,1988-05-04,68060
46439,Junet,Ibibia,M,1989-05-18,119124
46440,Rosay,Pranav,F,1995-03-28,53108
46236,Edelhoff,Thodoros,F,1989-05-18,40000
46248,dAstous,Leif,M,1987-05-28,40000
46452,Christianini,Filipp,M,1987-09-15,53925
46457,Keohane,Alenka,M,1989-01-08,51352
46250,Decleir,Yefim,F,1987-06-20,69390
46258,Przulj,Nechama,M,1996-01-08,40000
46466,Cusworth,Eberhardt,M,1986-11-29,53479
46470,Rassart,Adhemar,M,1988-06-17,40000
46260,Karlin,Tze,F,2000-12-30,53467
46484,Rabehasaina,Neelam,F,1988-10-24,59795
46635,Frezza,Saeed,F,1989-09-24,54001
46500,Keirsey,Mong,F,1997-09-21,40000
46642,Kusakabe,Masadi,F,1989-09-26,40000
46646,Cesareni,Subir,F,1998-10-28,45327
46532,Ruther,Siamak,F,1989-02-14,64589
46664,Benveniste,Toshimori,F,1987-12-18,92218
46548,Schlenzig,Uno,M,1988-02-10,40000
46666,Avouris,Mabhin,M,1994-07-17,40000
46562,Panangaden,Tiina,M,1994-06-30,40252
46563,Veldwijk,Marlo,F,1989-08-26,40000
46670,Unno,Marie,F,1999-04-05,48252
46567,Kirkerud,Khatoun,M,1999-01-16,63043
46574,Sinitsyn,Yuping,M,1988-04-11,65251
46672,Rehfuss,Heekeun,M,1987-04-04,40000
46576,Lorys,Kasidit,M,1999-12-05,40000
46680,Fairtlough,Phuoc,F,1989-08-29,53167
46585,Bressoud,Kazuhisa,M,1997-05-19,71081
46587,Baaleh,Macha,M,1994-05-10,80392
46683,Wynblatt,Ger,M,1998-01-10,72751
46685,Takanami,Valter,M,1988-05-02,46359
46714,Cronin,Goa,F,1996-07-19,40000
46619,Docker,Taizo,M,1986-10-23,65764
46622,Krzyzanowski,Filipp,M,1998-07-26,57693
46630,Coorg,Shao,M,1986-04-05,40000
46717,Yeung,Roded,M,1989-05-18,40000
46721,Narlikar,Mang,F,1989-02-23,55077
46727,Dratva,LiMin,M,1999-06-28,40000
46730,Flexer,Lakshmi,F,1989-09-26,40000
46838,Marzano,Yakichi,M,1989-10-25,68645
46739,Douceur,Goncalo,F,1987-02-14,40000
46853,Walston,Aiichiro,M,1989-07-17,64802
46740,Kisuki,Denis,F,1993-08-14,40000
46858,Gente,Lubomir,M,1989-11-05,83213
46749,Lamparter,Gaetan,M,1989-01-21,40000
46864,Sooriamurthi,Ferdinand,F,1994-01-19,82282
46866,Garnham,Sangeeta,F,1988-11-17,76163
46755,Frezza,Jenwei,F,1994-07-14,66106
46882,Swist,Ebbe,F,1997-12-03,48635
46757,Delgrange,Supot,M,1986-02-25,44647
46901,Orlowska,Krisda,M,2000-12-02,41985
46768,Narahari,Shimshon,M,1991-04-19,40000
46773,Parveen,Vojin,F,1992-02-20,43783
46927,Matheson,Khaled,M,1996-01-25,40000
47005,Selvestrel,Eric,M,1989-08-12,71250
46953,Luga,Lucien,M,1988-10-19,43352
46959,Haldar,Dulce,F,1989-02-12,40000
46960,Ranze,Adas,M,1988-06-26,40000
46964,McClure,Tiina,M,1988-01-11,40000
46974,Melski,Shigehiro,M,1986-08-17,40000
46984,Kandlur,Pascal,M,1996-07-25,65966
46993,Swab,Brigham,M,2000-05-05,45268
47008,Narlikar,Radhika,F,1997-05-08,40000
47010,Nannarelli,Goh,M,1988-06-07,55775
47013,Straney,Kerhong,F,2000-06-21,41731
47021,Paludetto,Mang,M,1989-11-12,40000
47203,Fasbender,Samphel,F,1997-10-22,40000
47022,Terlouw,Mostafa,F,1996-11-22,40000
47205,Whittlesey,Valeri,F,1986-03-12,40569
47034,Krupka,Mario,M,1986-08-28,46160
47215,Swen,Zhenbing,M,1986-09-12,40000
47224,Honiden,Kankanahalli,F,1987-08-17,57544
47227,Gulla,Jiafu,M,1991-09-28,60919
47038,Krohn,Nathan,F,1987-04-12,48972
47236,Polupanov,Masako,M,1999-01-29,50691
47047,Nourani,Shugo,F,1994-11-28,40000
47239,Schaad,Zissis,M,1991-06-22,53575
47246,Broder,Teruyuki,M,1994-03-01,40000
47249,Swen,Jayson,M,1987-03-26,40000
47050,Nyrup,Aimee,M,1998-11-03,40000
47056,Marciano,Parto,M,1989-08-28,77089
47265,Birke,Chikako,M,1988-05-06,62511
47059,Hoppenstand,DAIDA,F,1989-03-08,80376
47282,Herath,Mihalis,M,1989-09-16,40000
47286,Kamble,Yinlin,F,1986-09-06,108923
47288,Ratnaker,Nishit,M,1988-01-05,92306
47293,Beidas,Unal,M,1997-06-16,40000
47299,Wixon,Dmitri,M,1987-05-26,40000
47311,Baik,Saeko,M,1989-04-17,40000
47340,Pokrovskii,Jaber,M,1987-12-12,43914
47342,Stiles,Shichao,M,1990-03-17,64991
47061,Servi,Kinh,M,1988-06-11,56823
47358,Lieberherr,Tommaso,M,1987-12-29,59821
47084,Fortenbacher,Toshimori,M,1987-04-23,44471
47088,Melski,Oddvar,F,1991-06-17,56583
47374,Kaiserswerth,Yonghong,M,1986-08-16,56376
47376,Rouquie,Mats,M,2001-01-03,65898
47094,Shimshoni,Leni,F,1989-09-08,59515
47379,Tchuente,Rance,M,2000-07-01,40103
47383,Melichar,Amabile,M,1991-01-28,79310
47103,Lueh,Mamdouh,M,1987-12-04,48788
47401,Thisen,Arco,M,1999-02-16,67807
47107,Pews,Thanasis,F,1989-01-29,51514
47409,Buchter,Kazuhira,F,1987-06-29,40000
47414,Ratnakar,Youjian,M,1987-05-24,49220
47116,Rosar,Oscar,F,1990-04-16,76911
47117,Zhiwei,Munehiko,M,1992-08-01,47836
47137,Marchegay,Valter,F,1998-01-28,92421
47438,Mandell,Dayanand,M,2000-02-03,84984
47445,Kropp,Masami,F,1991-01-13,44119
47446,Matzke,Werner,F,1987-11-20,44330
47145,Plavsic,Tommaso,F,1988-06-10,40000
47146,Ramaiah,Masato,M,1986-12-29,60808
47148,Baezner,Makato,F,1988-04-11,40000
47166,Bade,Chiranjit,M,1986-10-05,64214
47462,Sooriamurthi,Beshir,F,1987-09-29,51389
47168,Pell,Nahum,F,1988-06-04,40000
47466,Biron,Mayuri,F,1986-08-20,40000
47470,Deville,Toong,M,1990-11-29,63386
47173,Velasco,Lakshmi,F,1987-12-23,45369
47178,Srimani,Rimon,M,1988-07-27,40000
47488,Delgrange,Sumant,M,1997-01-11,80930
47185,Homond,Premsyl,M,1988-05-30,45866
47567,Pouyioutas,Marc,F,1988-06-26,40000
47516,Assaf,Ronnie,F,1988-03-31,60270
47568,Lagarias,Jaewoo,M,1993-06-30,47948
47581,Copas,Jagoda,F,1988-03-03,41986
47553,Zallocco,Falguni,M,2000-10-06,68388
47586,Rothe,Goncalo,M,1988-01-17,40000
47593,Awdeh,Christfried,F,1989-09-05,40000
47606,Versino,Howell,F,1994-10-13,42459
47611,Fandrianto,Eldridge,M,1988-08-03,65917
47616,Kulisch,Shichao,M,1995-01-14,40000
47763,Basart,Yagil,F,1999-02-06,62616
47764,Demri,Nadjib,M,1992-12-20,49053
47765,Sevcikova,Mayumi,F,1986-08-23,72944
47766,Simmel,Gunilla,F,1995-06-17,55261
47770,Sridhar,Conrado,M,1995-03-09,73885
47627,Harbusch,Alejandra,F,1989-08-03,64005
47777,Zaumen,Arunachalam,F,1987-07-08,40010
47637,Schlegelmilch,Sariel,F,1986-08-03,87895
47798,Zhang,Mohammad,F,1998-10-09,40000
47640,Barreiro,Persi,F,1991-04-01,81013
47690,Mayerwieser,Khue,M,1987-05-17,40000
47821,Mitina,Raimond,M,1987-01-02,45083
47825,Chelton,Yakichi,M,2000-06-11,70260
47832,Zaccaria,Chriss,M,1987-05-24,66127
47841,Benveniste,Aria,M,2000-03-01,40000
47847,Rusmann,Renny,M,1988-03-16,58431
47849,Munke,Gao,F,1998-01-04,40000
47726,Bahr,Huei,M,1986-12-27,70626
47872,Attimonelli,Toshimo,M,1988-04-19,40000
47876,Orlowska,Shigeaki,F,1986-09-11,65338
47882,Solovay,Zsolt,F,1987-12-02,40000
47905,Vieth,Subhada,F,1994-11-24,40000
47906,Pulkowski,Uma,M,1999-01-01,40000
47735,Krichel,Atilio,F,1989-06-19,65568
47925,Kamble,Angel,F,1986-03-05,74828
47737,Speek,Kensei,F,1987-01-20,84820
47739,Piveteau,Moon,M,1995-10-22,57664
47740,Linares,Tamiya,M,1998-07-10,79333
48116,Suomi,Jianhao,M,1988-04-13,40000
47928,Zweizig,Zhensheng,M,1988-10-11,47249
47930,Coors,Apostol,F,1987-12-23,40000
47932,Ruther,King,F,1988-03-10,56422
47943,Puppo,Martins,M,1987-12-24,48381
47947,Keirsey,DAIDA,F,1987-04-25,55875
48127,Thisen,Barna,M,1987-11-20,63208
47952,Motley,Fumitaka,F,1998-02-05,71650
47958,Tibblin,Jaques,M,1990-08-01,47425
47965,Remmers,Kotesh,M,1988-06-15,54427
48129,Standera,Froduald,F,1988-03-31,40000
47969,Rosis,Tuval,F,1987-06-25,42692
48131,Bharadwaj,Arne,F,1993-08-31,43653
48139,Bultermann,Perry,F,1989-08-19,80436
47981,Peng,Barna,F,1986-11-16,50274
47988,Frezza,Mohan,M,1989-10-11,53008
48149,Nergos,Sivanarayana,M,1990-03-19,59757
47996,Itschner,Hirochika,M,1997-12-09,66180
47997,Botman,Babette,M,1989-05-05,45570
47998,Karner,Rance,F,1996-07-17,40183
48008,Gulak,Goncalo,F,1986-03-18,65558
48154,Baba,Baocai,M,1986-09-11,60060
48020,Strandh,Nobuyoshi,M,1989-07-31,40000
48161,Gustavson,Khalid,F,1987-10-21,40000
48027,Servieres,Snehasis,F,1986-05-29,40000
48028,Bach,Steve,F,1989-10-29,44406
48176,Templeman,Hauke,M,1999-10-26,40000
48031,Klassen,Bezalel,F,1988-05-20,40000
48043,Murtafg,Visit,M,1987-09-27,52886
48044,Luga,Zhonghui,M,1987-03-01,72915
48177,Chinal,Xudong,M,1987-09-11,40000
48185,Pusterhofer,Adel,M,1989-02-08,40000
48058,Peltason,Duke,M,1988-07-30,40000
48192,Soicher,Eldridge,M,1995-01-23,45551
48071,Dulay,Rafail,M,1987-03-05,78792
48201,Valtorta,Leen,M,1997-01-30,40000
48077,Engberts,Adly,M,1988-05-26,40000
48080,Coorg,Florina,F,1989-01-10,50005
48202,Herbst,Changho,M,1989-12-25,43876
48092,Furudate,Shuichi,F,1986-03-13,90583
48221,Gist,Willard,M,1986-10-10,40000
48108,Cairo,Shaowei,F,1999-01-28,59613
48240,Lamba,Mooi,M,1989-04-16,49408
48243,Riesenhuber,Juyoung,M,1986-03-16,42176
48253,Muniz,Babette,F,1996-04-02,40000
48254,Gomatam,Chenyi,F,1988-12-22,66239
48267,Validov,Serenella,F,1998-06-22,83322
48268,Hutton,Kazuhisa,F,1993-02-08,54730
48270,Lorys,Guadalupe,M,1992-05-07,52726
48285,McAlpine,Siamak,M,1989-05-12,46773
48286,Ranum,Roded,F,1995-09-02,58051
48488,Feldmann,Mong,M,1988-04-17,54564
48503,Gammage,Pranas,M,1996-03-20,68225
48514,Sadowsky,Dinah,M,1997-08-25,60364
48521,Tzvieli,Yurij,F,1988-10-10,49550
48524,Wursthorn,Danae,M,1990-06-12,40000
48314,Chiodo,Mang,M,1986-07-06,51404
48327,Fandrianto,Udaiprakash,F,1998-07-06,51868
48332,Kleiser,Hailing,F,1987-04-29,52927
48337,Fontet,Martine,M,1992-06-20,44139
48343,Lung,Sungwon,F,1993-06-07,45165
48362,Jording,Zvonko,M,1989-05-02,52051
48368,Suessmith,Xuejia,F,1987-02-04,48172
48370,Pellegrinelli,Khatoun,M,1997-02-17,65014
48371,Krupka,Valery,F,1994-06-16,60182
48375,Aloia,Jaques,M,1986-09-28,41710
48376,Wixon,Sreenivas,M,1986-06-25,50410
48525,Eastman,Heeju,M,1986-11-17,48601
48387,Krybus,Conor,M,1995-02-27,44749
48393,Flasterstein,Kristina,M,2000-11-21,40000
48533,Uhrig,Mohammed,M,1987-02-21,40000
48403,Krider,Hongzue,M,1986-08-01,72175
48405,Gustavson,Mona,M,1986-12-11,46199
48407,Gischer,Theirry,M,1988-02-23,90964
48534,Bultermann,Mountaz,M,1989-05-07,96140
48413,Huhdanpaa,Sandeepan,F,1994-01-15,75748
48542,Zeilberger,Kazuhide,M,1998-08-04,55488
48423,Famili,Szabolcs,M,1999-07-09,40000
48426,Conte,Amstein,M,1986-09-07,51116
48546,Koblick,Yongmin,M,2000-04-01,40000
48557,Picht,Halsur,M,1986-04-21,40000
48446,Kossowski,Parke,F,1995-04-12,52936
48562,Cmelik,Tokuyasu,M,1992-04-25,53051
48563,Candan,Alejandro,M,1989-05-29,61465
48472,Ratnaker,Younwoo,M,1994-09-27,40000
48577,Piazza,Peternela,M,1986-03-27,64261
48578,Luiz,Ymte,M,1990-08-07,40000
48591,Rahier,Kamran,M,1987-02-21,45831
48602,Matheson,Seongbae,F,1986-08-17,40000
48672,Servi,Mantis,M,1987-10-19,76052
48682,Sessa,Karoline,F,1995-09-13,78996
48683,Garnham,Peer,M,1997-02-02,84149
48626,Munro,Jianwen,F,1988-06-09,69522
48693,Erev,Quingbo,M,1986-11-25,63309
48696,Giarratana,Irena,F,1988-07-03,76758
48701,Msuda,Adly,M,1988-05-09,64560
48711,Schmittgen,Khosrow,F,1987-11-07,40000
48629,Gopalakrishnan,Shigeichiro,M,1989-06-17,40000
48632,Butterworth,Mingsen,M,1986-11-23,40000
48646,Luby,Owen,F,1988-12-07,65651
48736,Cunliffe,Feixiong,M,1993-07-04,58912
48741,Maccarone,Marke,F,1998-03-13,40000
48751,Luit,Takanari,M,1990-01-30,40000
48648,Munck,Billur,M,1993-12-11,45234
48757,Gecseg,Stella,F,1986-06-19,61143
48651,McClurg,Vitaly,M,1987-12-12,55460
48658,Lally,Ravishankar,M,2000-06-06,53156
48772,Hoogerwoord,Sanjai,M,1991-06-11,47335
48775,Pillow,Ranga,F,1988-11-24,55130
48862,Farrag,Kersti,M,1996-11-30,60378
48785,Pappas,Zhenhua,M,1987-05-18,40000
48791,Covnot,Kinh,M,1992-11-28,49456
48799,Giarratana,Frederique,F,1988-11-17,48572
48803,Bhattacharjee,Yuuichi,M,1986-08-10,48143
48809,Farrow,Masami,M,2000-01-24,45564
48811,Zlotek,Subhada,M,1991-09-11,56929
48816,Stanger,Moty,F,1988-07-31,43246
48818,Welham,Monique,M,1997-12-31,77932
48883,Servi,Vitali,M,1993-08-28,40000
48832,Clouatre,Kitty,F,2000-12-13,40000
48834,Ferriere,Felicidad,F,1987-03-13,68502
48838,Meszaros,Gay,F,1986-09-20,65816
48840,Alpay,Gay,M,1997-08-08,55885
48841,Busillo,Krisda,F,1999-12-06,55440
48847,Hoogerwoord,Pramod,M,1987-07-31,40000
48915,Gerteisen,Qiwen,M,1988-06-10,45783
48917,Vernadat,Rosalyn,F,1988-12-12,40000
48955,Onuegbe,Masasuke,M,1987-10-15,54060
49041,Sifakis,Jixiang,M,1989-01-30,53513
49047,Pargaonkar,Dannz,M,1999-11-17,44234
49053,Plumb,Gila,M,1988-11-29,40000
49062,Zumaque,Hailing,M,1987-04-27,42525
48970,Collette,Kazuhito,M,1989-11-09,83805
49075,Orlowska,Ravishankar,M,1986-04-24,40000
49077,Siprelle,Kasturi,M,1987-11-07,53224
49086,Macedo,Kish,F,1990-12-13,40000
49087,Cools,Yifei,M,1987-07-09,40000
48984,Cronan,Ebru,F,1987-08-13,48500
